ProbeID	ESJ1	isp2	ESJ1	isp2
1457831_at	45.5	12.4	A	A
1457832_at	257.6	423.3	P	P
1457835_at	86.5	8.1	A	A
1457836_at	61.6	102	A	A
1457837_at	6.2	15.3	A	A
1457838_at	84.3	102.8	A	A
1457839_at	57.2	106.6	P	P
1457840_at	27.8	47.8	A	A
1457842_at	473.9	372	P	P
1457843_at	57.9	34.8	A	A
1457844_a_at	4.2	3.6	A	A
1457845_at	87.7	29.7	P	P
1457846_at	6.6	7.8	A	A
1457847_at	54.5	54.2	A	P
1457848_at	56.8	51.8	A	A
1457850_at	2.5	2.3	A	A
1457851_at	97.4	42	P	P
1457852_at	32.4	3.7	A	A
1457853_at	10.2	0.9	A	A
1457854_at	15.6	2.5	A	A
1457855_at	9.5	1	A	A
1457856_at	2.4	1.7	A	A
1457857_at	2.5	2.1	A	A
1457858_at	21.2	10.9	A	A
1457859_at	19.8	13.8	A	A
1457861_at	49.3	3.9	A	A
1457862_at	0.8	0.5	A	A
1457863_at	7.9	0.4	A	A
1457864_at	183.3	272.3	A	P
1457865_at	2.2	25.4	A	A
1457866_at	4.2	4.3	A	A
1457867_at	15	34	A	P
1457868_at	4.8	12.2	A	A
1457869_at	348.9	521.8	P	P
1457870_at	12.7	2.9	A	A
1457871_at	4.6	10.1	A	A
1457873_at	25.5	4.5	A	A
1457874_at	34.5	18.1	A	A
1457875_at	72	13.7	A	A
1457876_at	26	9.2	A	A
1457877_at	3.5	20.2	A	A
1457878_at	36.5	135.1	A	P
1457879_at	1.4	2	A	A
1457880_at	103.3	24	A	A
1457881_at	2.6	11.2	A	A
1457882_at	89.4	313.3	P	P
1457883_at	79.3	86.9	P	P
1457884_at	108.1	30.1	A	A
1457885_at	11.4	1.1	A	A
1457886_at	3.7	1.6	A	A
1457888_at	60.2	46.6	A	A
1457889_at	43.7	121.8	A	P
1457890_at	11.9	35.1	A	A
1457891_at	4.6	29.7	A	A
1457892_at	1.3	0.9	A	A
1457893_at	61.5	15.6	P	A
1457894_at	4.1	0.9	A	A
1457895_at	33.3	24.3	A	A
1457896_at	6.4	15.5	A	A
1457897_at	96.3	43	A	A
1457898_at	35.1	2.4	A	A
1457900_at	102.5	233.9	A	P
1457901_at	140.5	82.2	A	A
1457902_at	5.3	41.8	A	A
1457903_at	3.3	24.3	A	P
1457904_at	22.7	2.7	A	A
1457906_at	1.7	1.4	A	A
1457907_at	9.8	42.8	A	A
1457908_at	29	13.4	A	A
1457909_at	56.8	55.2	A	P
1457910_at	26.5	21	A	P
1457911_at	23.9	13.2	A	M
1457912_at	71.6	19.9	A	A
1457913_at	1132.9	581.2	P	P
1457914_at	123.2	133	P	P
1457915_at	219.4	150.6	P	P
1457916_at	51.5	32.7	A	A
1457917_at	46.5	29.9	A	A
1457918_at	8.2	13.3	A	A
1457919_at	76.7	45.1	P	A
1457920_at	11	4.2	A	A
1457921_at	35.5	48.8	A	A
1457922_at	120.7	308.5	P	P
1457923_at	63.6	55.3	A	P
1457924_at	5.9	51.3	A	A
1457925_at	5.2	26.8	A	A
1457926_at	19	7.9	A	A
1457927_at	2.1	2.2	A	A
1457928_at	6.8	2	A	A
1457929_at	13.6	36.1	A	A
1457930_at	166	114.8	P	P
1457931_at	3.5	3.9	A	A
1457932_at	5.4	1.5	A	A
1457933_at	16	55.8	A	P
1457934_at	35.5	28.6	A	A
1457935_at	17.3	2.2	A	A
1457936_at	290.9	131.3	P	P
1457937_at	1.4	11	A	A
1457938_at	135	77.8	A	A
1457939_at	78.5	40.5	A	P
1457940_at	4	3.3	A	A
1457941_at	7.5	42.1	A	A
1457942_at	55.6	38.3	P	P
1457943_at	114	61.7	A	A
1457944_at	119.2	86.7	A	A
1457945_at	216.5	207.9	P	P
1457946_at	222.7	112.7	P	P
1457947_at	7.8	87.4	A	A
1457948_at	9.1	19.3	A	A
1457949_at	66.9	71.6	A	M
1457950_at	16	1.1	A	A
1457951_at	41.5	25.2	A	A
1457952_at	52.4	88.4	A	A
1457953_at	31.9	21.3	A	A
1457955_at	151.1	136	P	P
1457956_at	45.5	104.6	A	A
1457957_at	71.7	29.6	P	A
1457958_at	36.8	53.7	A	A
1457959_at	11.9	52	A	P
1457960_at	32.7	35.5	A	A
1457961_at	25.2	23.6	A	M
1457962_at	139.4	18	A	A
1457963_at	2	1.4	A	A
1457965_at	30.4	0.8	A	A
1457966_at	5.5	7.2	A	A
1457967_at	3.5	28.1	A	A
1457968_at	101.3	28.2	P	A
1457969_at	93.5	123.1	M	P
1457971_at	28.5	22	A	P
1457972_at	25.4	27.6	A	A
1457973_at	1.1	1.5	A	A
1457974_at	71.9	14.6	A	A
1457975_at	16.7	76.3	A	A
1457976_at	29.1	52.9	A	A
1457977_at	152.9	286.7	P	P
1457978_at	9.2	10.5	A	A
1457979_at	5.8	2.6	A	A
1457980_x_at	1058.4	430.2	P	P
1457981_x_at	43.1	61.3	A	P
1457982_at	92.2	7	A	A
1457983_s_at	1538.1	1200.2	P	P
1457984_at	6.2	0.4	A	A
1457985_at	20.3	123.1	A	A
1457986_at	99.2	44.5	A	A
1457987_at	27.4	39.9	A	P
1457988_at	227.4	198.5	P	P
1457989_at	155.4	124	P	P
1457990_at	15.8	6.2	A	A
1457991_at	4.4	63.8	A	P
1457992_at	16.9	8	A	A
1457993_at	3.5	3.8	A	A
1457994_at	5.5	14.7	A	A
1457995_at	30.5	95.3	A	P
1457996_at	6.2	25	A	A
1457997_at	15.7	9.9	A	A
1457998_at	3.7	22	A	A
1457999_at	42.6	135.2	A	A
1458000_at	5.9	7.9	A	A
1458001_at	5	3.1	A	A
1458002_at	4.1	35.9	A	A
1458003_at	1.4	17.3	A	A
1458004_at	56.1	9.8	A	A
1458005_at	6.4	27.2	A	A
1458006_at	129.5	46.3	A	A
1458007_at	53.5	24.1	A	P
1458008_at	23.8	25.8	A	A
1458009_at	1	14.6	A	M
1458010_at	3.4	11.5	A	A
1458012_at	29.9	14.3	A	A
1458013_at	67.6	31	A	A
1458014_at	11.2	31.7	A	P
1458015_at	79.3	43	A	P
1458016_at	35	21.8	A	A
1458017_at	154.2	67.9	P	P
1458018_at	38.6	17.9	A	A
1458019_at	11.5	1.9	A	A
1458020_at	6.1	4.5	A	A
1458021_at	16.4	34.6	A	A
1458022_at	67.3	9.4	A	A
1458023_at	60.2	58.4	P	P
1458024_at	19.8	0.3	A	A
1458025_at	52.1	53	A	A
1458026_at	34.7	185.4	A	P
1458027_at	68.4	24.9	A	A
1458028_at	178.2	142	P	P
1458029_at	5.1	3.6	A	A
1458030_at	41.6	35.2	A	A
1458031_at	59.7	198.9	A	P
1458032_at	3.6	29.5	A	A
1458033_at	87.8	73.6	P	P
1458034_at	3.5	8.5	A	A
1458035_at	4.6	16.3	A	A
1458036_at	4.7	15.2	A	A
1458037_at	34.1	1.6	A	A
1458038_at	360.5	371.9	P	P
1458039_at	125.6	102.8	M	P
1458040_at	34.3	50	A	A
1458042_at	6.6	12.1	A	A
1458043_at	70.1	48.9	P	P
1458044_at	24.6	21.4	A	A
1458045_at	79.3	44.5	P	P
1458046_at	27.2	49.8	A	P
1458047_at	8	2.2	A	A
1458048_at	93.3	35	A	A
1458049_at	9.2	2.9	A	A
1458050_at	2.2	2	A	A
1458051_at	1.6	1	A	A
1458052_at	8.3	12.4	A	A
1458053_at	101.8	73	P	A
1458054_at	8.8	15.5	A	A
1458055_at	3.7	4.1	A	A
1458056_at	326.8	364.9	P	P
1458057_at	59.2	38.4	M	P
1458058_at	59.7	58.2	P	P
1458059_at	63.9	26.1	A	A
1458060_at	110.6	140.3	A	P
1458061_at	15.4	2.7	A	A
1458062_at	21.6	10	A	A
1458063_at	3.4	8.7	A	A
1458064_at	35.2	30.9	A	A
1458065_at	59.7	101.6	A	A
1458066_at	2.7	3	A	A
1458067_at	61.6	58.2	A	P
1458068_at	17.3	5.8	A	A
1458069_at	2	7.8	A	A
1458070_at	31	5.3	A	A
1458071_at	37.5	8.7	A	A
1458072_at	1.5	26.6	A	P
1458073_at	106.4	39.6	A	A
1458074_at	73.2	108.2	A	M
1458075_at	221.6	176.2	P	A
1458076_at	159.9	241.8	P	P
1458077_at	49.1	60.5	A	P
1458078_at	236.5	151.8	P	P
1458079_at	8.2	52.7	A	A
1458080_at	22.7	259.6	A	P
1458081_at	5.4	17.2	A	A
1458082_at	7.4	1.3	A	A
1458083_at	23.4	1.1	A	A
1458084_at	108.7	101.5	M	P
1458085_at	109.9	66.9	A	A
1458086_at	105.4	45.6	A	A
1458087_at	4.5	6.6	A	A
1458088_at	22.1	37.1	A	P
1458089_at	91.9	62.8	P	P
1458090_at	50.8	4.4	A	A
1458091_at	2	0.9	A	A
1458092_at	3.1	5.8	A	A
1458093_at	2	4	A	A
1458094_at	3.9	37.9	A	A
1458095_at	58	6.7	A	A
1458096_at	8.1	11.5	A	A
1458097_at	39.9	29.2	A	A
1458098_at	58.8	2.8	A	A
1458099_at	122.4	86	P	P
1458100_at	4.5	9	A	A
1458101_at	67.5	31.5	A	A
1458102_at	5.9	0.6	A	A
1458103_at	1.6	62.6	A	P
1458104_a_at	3.4	4.9	A	A
1458105_at	10.3	3.5	A	A
1458106_at	129.8	98.4	P	P
1458107_at	6.3	10.8	A	A
1458108_at	121.5	93.5	P	M
1458109_at	32.8	20.2	A	A
1458110_at	3.5	2	A	A
1458111_at	6.6	7.3	A	A
1458112_at	76.7	46.1	P	P
1458113_at	2.7	0.7	A	A
1458114_at	64.2	33.8	A	A
1458115_at	54.3	21.4	A	P
1458116_at	7.9	19.8	A	A
1458117_at	2.3	32.6	A	A
1458118_at	16.1	29.4	A	A
1458119_at	3.3	29.6	A	A
1458120_at	1.9	1.6	A	A
1458121_at	19.7	9.7	A	A
1458122_at	20.5	10.6	A	A
1458123_at	8	28.9	A	A
1458124_at	9.7	38.4	A	A
1458125_at	283.6	418.3	P	P
1458126_at	25.5	13.9	A	P
1458127_at	56.3	54.1	A	P
1458128_at	131.3	19.1	A	A
1458129_at	31.4	63	A	A
1458130_at	313.2	330.2	P	P
1458131_at	44	25.7	A	A
1458132_at	64.8	57.9	A	A
1458133_at	23.1	12.6	A	A
1458134_at	115.6	71.1	P	P
1458135_at	13.1	3.2	A	A
1458136_at	151.2	143.7	A	P
1458137_at	67.8	2.1	A	A
1458138_at	11.6	42.6	A	A
1458139_at	48.2	28.2	P	A
1458140_at	65.2	48.6	A	A
1458141_at	20.9	7.1	A	A
1458142_at	93.9	45.3	M	A
1458143_at	14.2	24.7	A	A
1458144_at	34	22.5	P	A
1458145_at	81.3	57.3	A	A
1458146_at	54.2	40.8	A	A
1458147_at	3.2	2.6	A	A
1458148_at	40.9	20.2	P	M
1458149_at	14.5	4.5	A	A
1458150_at	32.2	50.4	A	P
1458151_at	2.3	4.7	A	A
1458152_at	3.9	38.1	A	A
1458153_at	6.7	12.5	A	A
1458154_at	2.2	0.7	A	A
1458155_at	7.6	5	A	A
1458156_at	233.3	97	P	P
1458157_at	3.4	5.3	A	A
1458158_at	128.6	73.5	P	A
1458159_at	20.4	5.7	A	A
1458160_at	1.4	2.2	A	A
1458161_at	488.7	285.9	P	P
1458162_at	10.8	26.9	A	A
1458163_at	323.6	323.6	P	P
1458164_at	20.4	18.9	A	A
1458165_at	241.5	127.9	P	A
1458166_at	7.1	6	A	A
1458167_at	13.5	4.9	A	A
1458168_at	33.1	2.5	M	A
1458169_at	9.2	19.6	A	A
1458170_at	25	2.8	A	A
1458171_at	27.6	7.8	A	A
1458172_at	18.5	64.1	A	A
1458174_at	31.4	39.2	A	P
1458175_at	61.1	35.4	A	A
1458176_at	75.4	77.8	A	A
1458177_at	110.1	8.3	A	A
1458178_at	101.1	38.1	P	A
1458179_at	16.2	3.2	A	A
1458180_at	193.1	355.9	A	P
1458181_at	7	86.5	A	P
1458182_at	181.4	261.1	M	P
1458183_at	48.3	39.8	A	P
1458184_at	6	17.2	A	P
1458185_at	107.9	123.9	P	P
1458186_at	66.3	51.6	P	P
1458187_at	57	47.7	A	A
1458188_at	37.7	17.2	A	A
1458189_at	16.8	5.3	A	A
1458190_at	25.1	51.6	A	P
1458191_at	61.6	2.9	A	A
1458192_at	50.3	8.3	A	A
1458193_at	13.1	20.5	A	A
1458194_at	33	30.9	A	A
1458195_at	5.7	2.8	A	A
1458197_x_at	52.1	27.6	A	A
1458198_at	20.2	63.3	A	P
1458199_at	63.9	99.4	A	A
1458200_at	176	145.1	P	P
1458201_at	53.5	51.6	A	A
1458202_at	94.5	22.1	P	A
1458203_at	74.5	221.5	P	P
1458204_at	122.3	59.1	A	P
1458205_at	41.5	55.2	A	M
1458206_at	4.7	7.3	A	A
1458207_at	4.3	9.6	A	A
1458208_s_at	58.2	96.1	P	P
1458209_at	76.1	3.6	A	A
1458210_at	79.4	27.3	A	A
1458211_at	28.3	0.5	A	A
1458212_at	49.4	18.3	A	A
1458213_at	60.6	106.4	A	P
1458214_at	2.6	22.5	A	A
1458216_at	6.1	26.9	A	A
1458217_s_at	65.7	68.5	P	P
1458218_s_at	684.4	1042.7	P	P
1458220_at	142.2	33.3	P	A
1458221_at	117.5	59.9	P	P
1458222_at	212.7	331.7	P	P
1458223_at	51.8	79.8	A	A
1458224_at	8	44.6	A	A
1458225_at	2.9	18.3	A	A
1458226_at	103.2	208	A	P
1458227_at	9.4	1.4	A	A
1458228_at	4.3	9.3	A	A
1458229_at	13	13.1	A	A
1458230_at	4.6	2.1	A	A
1458231_at	22.8	1.6	A	A
1458232_at	31.3	2.3	A	A
1458233_at	62.1	34.1	A	A
1458234_at	8	0.6	A	A
1458235_at	14.2	7.5	A	A
1458236_at	32.8	14.8	A	A
1458237_at	1.1	7.9	A	A
1458238_at	6.8	6.5	A	A
1458239_at	16.6	27.7	A	A
1458240_at	57.3	63.8	A	P
1458241_at	77.9	61.5	A	A
1458242_at	1.9	0.6	A	A
1458243_at	14.3	15.5	A	A
1458244_at	10.7	4.5	A	A
1458245_at	32.8	134	A	P
1458246_at	6.2	11.7	A	A
1458247_s_at	249.2	614	P	P
1458248_at	39.5	47.7	A	A
1458249_at	53.5	56.1	P	P
1458250_at	2.8	21.9	A	A
1458251_at	7.5	2.4	A	A
1458252_at	23.4	23.2	A	A
1458253_at	133.1	74.3	P	P
1458254_at	60.2	62.9	A	A
1458255_at	8.3	5.6	A	A
1458256_at	58.8	49.2	A	A
1458257_at	27.6	11.3	A	P
1458258_at	15.6	0.6	A	A
1458259_x_at	11.5	1.3	A	A
1458260_at	5.4	14.9	A	A
1458261_at	67.6	68.3	A	P
1458262_at	20.1	2.9	A	A
1458263_at	7	2	A	A
1458264_at	20.8	1.2	A	A
1458265_at	2.6	5.5	A	A
1458266_at	8.2	11.1	A	A
1458267_at	2.3	2.5	A	A
1458268_s_at	2874.9	468.5	P	P
1458269_at	31.5	34.9	A	A
1458270_at	53.6	11.6	A	A
1458271_at	5.6	1	A	A
1458272_at	4.2	2.7	A	A
1458273_at	8.7	69.4	A	P
1458274_at	163.5	87.7	P	P
1458275_at	75	67.7	A	A
1458276_x_at	350.8	262.3	A	A
1458277_at	56.9	118.2	P	P
1458278_at	2.3	17.3	A	A
1458279_at	97.8	22.4	A	A
1458280_at	36.3	17.5	A	A
1458281_at	47.9	45.8	A	A
1458282_at	670.9	143.7	P	P
1458283_at	27.1	60.6	A	A
1458284_at	2223.9	899.9	P	A
1458285_at	28	27	A	A
1458286_at	94.6	68.8	A	A
1458287_at	9.4	21.7	A	A
1458288_at	12.9	51.1	A	A
1458289_at	29.5	3.2	A	A
1458290_at	138.7	91.9	P	P
1458291_at	8	7.8	A	A
1458292_at	168.1	290.8	P	P
1458293_at	59.8	9.3	A	A
1458294_at	74.6	41.9	P	A
1458295_at	127.4	232.9	P	P
1458296_at	89	172.7	P	P
1458297_s_at	14.5	17	A	A
1458298_at	4.9	6	A	A
1458299_s_at	87.3	79.3	P	P
1458300_at	28.3	12.1	A	A
1458301_x_at	3	0.6	A	A
1458302_at	2.9	25.8	A	A
1458303_at	48.5	152.5	A	A
1458304_at	4.4	0.6	A	A
1458305_at	71.9	67	A	P
1458306_at	3.4	4	A	A
1458307_at	39.6	20.4	P	M
1458308_at	159.5	94.4	A	P
1458309_at	123.8	52.8	A	A
1458310_at	3.4	2.8	A	A
1458311_at	184.4	245.8	P	P
1458312_at	50.8	2.5	A	A
1458313_at	223.9	206.8	A	A
1458314_at	40.5	0.6	A	A
1458315_at	15.1	9	A	A
1458316_at	3.9	1.6	A	A
1458317_at	55	9.4	A	A
1458318_at	9.1	8.3	A	P
1458319_at	2.3	1.3	A	A
1458320_at	54.7	0.5	A	A
1458321_at	6.7	1.9	A	A
1458322_x_at	172.9	57.7	A	A
1458323_at	4.7	0.6	A	A
1458324_x_at	1.7	24.6	A	A
1458325_x_at	4	18.7	A	A
1458326_at	32	0.5	A	A
1458327_x_at	0.4	0.2	A	A
1458328_x_at	10.6	3.4	A	A
1458329_x_at	16.1	16.2	A	P
1458330_x_at	254.3	291.6	P	M
1458331_x_at	44.6	29.5	A	A
1458332_x_at	13.3	3.5	A	A
1458333_x_at	41.5	22.6	A	A
1458334_at	5.5	6.3	A	A
1458335_x_at	197.2	156.4	P	P
1458336_at	43	3.2	A	A
1458337_at	29.1	70.4	A	P
1458338_x_at	6.6	7.9	A	A
1458339_at	12.3	56.3	A	P
1458340_at	2.8	5.3	A	A
1458341_x_at	150.2	42	P	P
1458342_at	146.8	34.7	M	A
1458343_x_at	639.8	452.5	P	P
1458344_at	40.5	34.4	A	A
1458345_s_at	12.3	16.9	A	P
1458346_x_at	11.6	2.6	A	A
1458347_s_at	79.4	36.8	A	A
1458348_at	88.1	37.2	A	P
1458349_s_at	2.6	16.4	A	P
1458350_at	10.8	43.3	A	P
1458351_s_at	461.2	260.5	P	P
1458352_at	116.2	40.8	P	P
1458353_at	545.6	360.5	A	A
1458354_x_at	13.8	6.2	A	A
1458355_x_at	1122.8	874.1	P	P
1458356_at	13	6.5	A	A
1458357_x_at	38.4	43.4	A	A
1458358_at	351.8	239.2	P	P
1458359_at	7	6.3	A	A
1458360_at	13.5	7.6	A	A
1458361_at	15.2	35.3	A	A
1458362_at	35.2	14	A	A
1458363_at	52	53.5	A	A
1458364_s_at	215.4	331.4	P	P
1458365_at	368.9	411.1	P	P
1458366_at	61.1	18.2	A	A
1458367_at	2.9	1.9	A	A
1458368_at	1.9	3.7	A	A
1458369_at	156.4	100.5	P	M
1458370_at	225.7	120.9	P	P
1458371_at	95.7	61.1	A	P
1458372_at	227.9	289.2	A	A
1458373_at	175.2	195.1	P	P
1458374_at	2156.3	2431.3	P	P
1458375_at	36.5	50	A	A
1458376_at	81.4	90.2	M	A
1458377_at	128.7	168.3	A	P
1458378_at	49.5	6.1	A	A
1458379_at	2.6	7.1	A	A
1458380_at	121.1	325.3	A	P
1458381_at	50.6	21.5	P	A
1458382_a_at	180.7	1101.9	A	P
1458383_at	24.6	110.1	A	A
1458384_at	4.3	33.2	A	A
1458385_at	27	34.1	A	P
1458386_at	35	16.6	A	A
1458387_at	11.2	60.4	A	A
1458388_at	4.8	13.3	A	A
1458389_at	60.2	3.9	M	A
1458390_at	85.9	24.8	A	A
1458391_at	46.1	89.7	A	P
1458392_at	2.3	8.9	A	A
1458393_at	115.8	69	P	P
1458394_at	4.7	45.6	A	A
1458395_at	79	48.2	M	P
1458396_at	9.4	14	A	A
1458397_at	29	16.5	A	A
1458398_at	2.3	44.5	A	A
1458399_at	79.3	50.4	A	A
1458400_at	68.8	105.8	A	P
1458401_at	44.4	52.5	A	P
1458402_at	1.5	53.9	A	P
1458403_at	4.2	3.5	A	A
1458404_at	44.1	52.4	A	A
1458405_at	21.1	69.1	A	P
1458406_at	248.4	234.8	P	P
1458407_s_at	212.9	333.7	P	P
1458408_at	50.5	116.8	P	P
1458409_at	9.2	12	A	A
1458410_at	40.5	116	A	P
1458411_at	53.3	108.2	A	A
1458412_at	51.5	106.4	P	P
1458413_at	9.4	77.3	A	P
1458415_at	59.6	8.6	A	A
1458416_at	66.3	69.2	P	P
1458417_at	370.6	259.9	P	P
1458418_at	10	3.2	A	A
1458419_at	25.7	27.9	A	A
1458420_at	130.4	172.1	P	M
1458421_at	104.4	5.1	P	A
1458422_at	10.9	49.5	A	A
1458423_at	15.8	1.9	A	A
1458424_at	20	19.5	A	P
1458425_at	3.4	65.9	A	M
1458426_at	63.3	39.4	A	P
1458427_at	275.2	306.4	P	P
1458428_at	26.2	18	A	A
1458429_at	41.4	79.3	A	A
1458430_at	86	37.7	A	P
1458431_at	107.6	95.9	P	P
1458432_at	88.1	69.5	A	A
1458433_at	10.3	7.5	A	A
1458434_at	2.3	0.4	A	A
1458435_at	83.9	33.1	A	A
1458436_at	129.7	119.3	P	P
1458437_at	71.8	39.9	A	A
1458438_at	105	148.7	P	P
1458439_a_at	354.8	157.4	P	P
1458440_at	270	161	P	P
1458441_at	111.9	71	A	A
1458442_at	9	18.5	A	A
1458443_at	129.6	168.3	P	P
1458444_at	60	114.7	A	P
1458445_at	3.5	1.1	A	A
1458446_at	37.3	48.1	A	P
1458447_at	302.5	173.8	P	P
1458448_at	10.2	9.9	A	A
1458449_at	8.9	58.4	A	A
1458450_at	77.4	86.8	A	P
1458451_at	4.7	5.9	A	A
1458452_at	908.2	500.8	P	P
1458453_at	18.4	95.2	A	A
1458454_at	195.8	140.3	P	A
1458455_at	10.6	10.3	A	A
1458456_x_at	23.8	27.5	A	A
1458457_at	123.9	43.4	P	P
1458458_at	27.5	26.5	A	A
1458459_a_at	110.4	27.5	A	A
1458460_at	28.9	8.2	A	A
1458461_at	11.2	5	A	A
1458462_at	16	26.9	A	A
1458463_at	28.8	13.2	A	A
1458464_at	49.4	20.1	P	A
1458465_at	72.1	135.7	P	P
1458466_at	123.2	76.8	A	A
1458467_at	20.9	1.5	A	A
1458468_at	35.4	1.7	A	A
1458469_at	130.8	78.5	P	P
1458470_at	28.4	18.1	A	A
1458471_at	6.2	30.3	A	A
1458472_at	33.7	17.5	A	A
1458473_at	3.6	38.7	A	A
1458474_at	93	125	A	P
1458475_at	6.6	6	A	A
1458476_at	23.8	62.6	A	A
1458477_at	33.1	3.4	A	A
1458478_at	2.6	0.9	A	A
1458479_at	80.4	80.4	P	P
1458480_at	69	132.1	A	P
1458481_at	21.1	43.9	A	A
1458482_at	37.3	11.9	A	A
1458483_at	15.7	90.6	A	P
1458484_at	52.5	13.3	A	A
1458485_at	10.6	2.3	A	A
1458486_at	4.3	14.3	A	A
1458487_at	35.4	42.6	A	A
1458488_at	99.1	62.9	P	A
1458489_at	4.2	34.7	A	A
1458490_at	94.9	96.1	P	P
1458491_at	98.6	106.2	P	P
1458492_x_at	35.7	24.8	A	A
1458493_a_at	95.2	58.8	M	A
1458494_at	5.3	1.6	A	A
1458495_at	40.1	8.3	P	A
1458496_at	14	23.2	A	A
1458497_at	13.6	40.9	A	A
1458498_at	2.9	7.9	A	A
1458499_at	6.4	6.5	A	A
1458500_at	84.4	52.1	A	A
1458501_at	88.7	61.4	P	P
1458502_at	107.7	65.4	P	A
1458503_at	7.7	2	A	A
1458504_at	4.2	14.2	A	A
1458505_at	3.1	2.4	A	A
1458506_at	2.8	19.6	A	A
1458507_at	9.8	6.4	A	A
1458508_at	771.3	490.4	P	P
1458509_at	304.5	176.4	P	P
1458510_at	400.8	365.3	P	P
1458511_at	358.7	565	P	P
1458512_at	109.1	195.6	A	A
1458513_at	52	14.3	A	A
1458514_at	12.9	54.2	A	A
1458515_at	37.9	34.3	A	P
1458516_at	38.8	0.9	A	A
1458517_at	72.8	75.2	P	P
1458518_at	60.6	55.9	P	P
1458519_at	55.5	0.1	A	A
1458520_at	14.6	8.4	A	A
1458521_at	28	47.5	A	A
1458522_at	22.2	19.6	A	A
1458523_at	38.8	55.5	A	P
1458524_at	63.9	56.4	P	P
1458525_at	12.1	17.9	A	A
1458526_at	121.5	220.6	P	P
1458527_at	84.7	68.9	P	P
1458528_at	52.5	10.7	A	A
1458529_at	3.4	4.1	A	A
1458530_at	45	49.1	A	A
1458531_at	18.3	1.8	A	A
1458532_at	121.6	327.4	P	P
1458533_at	3.3	7.8	A	A
1458534_at	22.1	15.4	A	A
1458535_at	99.6	283.4	A	P
1458536_at	10.5	31.5	A	P
1458537_at	126.6	78.7	M	A
1458538_at	277.5	454.7	P	P
1458539_at	62.2	132.8	P	P
1458540_at	35.8	42.6	A	A
1458541_at	74.5	92.2	P	P
1458542_at	7.8	12	A	A
1458543_at	38.3	1.5	A	A
1458544_at	35.3	5.6	A	A
1458545_at	52.6	35.3	A	A
1458546_at	5.4	1.2	A	A
1458547_at	41.5	9.7	A	A
1458548_at	31.1	25.1	A	A
1458549_at	3.5	0.8	A	A
1458550_at	85.5	25.4	P	P
1458551_at	2.7	6.8	A	A
1458552_at	9.8	6.5	A	A
1458553_at	22.7	28.5	A	A
1458554_at	30.7	12.1	A	A
1458555_at	6.1	5.7	A	A
1458556_at	54	43.2	P	P
1458557_at	44.5	32.1	A	A
1458558_at	3.7	13.6	A	A
1458559_at	44.8	35.5	A	P
1458560_at	278.2	184.4	P	P
1458561_at	83.6	51.2	A	P
1458562_at	16.8	58.9	A	P
1458563_at	53.5	58.9	A	A
1458564_at	87.1	57.4	P	A
1458565_at	54.5	17	A	A
1458566_at	101.9	104.4	A	P
1458567_at	149.5	62.9	A	A
1458568_at	28.7	10	A	A
1458569_at	4.1	1.9	A	A
1458570_at	90	127.7	A	A
1458571_at	23.5	1.3	A	A
1458572_at	4.8	38.2	A	M
1458573_at	2.7	9.8	A	A
1458574_at	102	92.8	A	P
1458575_at	111.8	90.5	A	P
1458576_at	53.8	126.8	A	A
1458577_at	24.4	6.3	A	A
1458578_at	6.9	17	A	A
1458579_at	3.4	35.2	A	A
1458580_at	86.5	48.3	A	A
1458581_at	38.6	12.7	A	A
1458582_at	106.7	133.9	P	P
1458583_at	53.2	85.3	A	P
1458584_at	8.1	15.4	A	A
1458585_at	186.6	108.7	P	P
1458586_at	361.8	129.1	P	P
1458587_at	61.3	105.9	A	A
1458588_at	69.4	61.4	A	P
1458589_at	15.2	17	A	A
1458590_at	57.4	11.2	A	A
1458591_at	103.8	45.8	P	P
1458592_at	21.8	11.8	A	A
1458593_at	36.2	23.9	A	A
1458594_at	86.7	247.6	P	P
1458595_at	104.6	167.9	A	P
1458596_at	28.1	5.8	A	A
1458597_at	70.6	74.8	A	A
1458598_at	15.7	57.9	A	A
1458599_at	315.8	183.6	P	P
1458600_at	52.1	4.4	A	A
1458601_at	140	124.6	A	P
1458602_at	115.3	184	P	P
1458603_at	158	109.2	A	A
1458604_at	139.8	64.8	P	A
1458605_at	184	63.2	P	A
1458606_at	8.4	10.7	A	A
1458607_at	1.6	16.2	A	A
1458608_at	9.2	29.7	A	A
1458609_at	21.7	8.2	A	A
1458610_at	62.7	36.3	P	P
1458611_at	3.6	25.4	A	A
1458612_at	7.6	1.7	A	A
1458614_at	20.1	18.8	A	A
1458615_at	95.5	296.8	A	P
1458616_at	25.2	88.4	A	A
1458617_at	103.1	173.7	M	P
1458618_at	216.4	243	P	P
1458619_at	8.1	1.3	A	A
1458620_at	67.4	31.1	A	A
1458621_at	5.8	10	A	A
1458622_at	18.8	2.8	A	A
1458623_at	3	9.6	A	A
1458624_at	21.9	3.2	A	A
1458625_at	38.7	11.7	A	A
1458626_at	24.4	1.4	A	A
1458627_at	140.1	78.4	A	A
1458628_at	45.7	46	A	P
1458629_at	80.2	26.4	A	A
1458630_at	37.1	0.7	A	A
1458631_at	9.2	11.9	A	A
1458632_at	3.3	5.7	A	A
1458633_at	75.8	185.4	A	M
1458634_at	84.3	5.9	A	A
1458635_at	6.7	2.4	A	A
1458636_at	66.1	50.3	P	P
